PVI,time_s,water_cut,oil_cut,Sw_prod,RF,cum_oil_m3,water_rate_m3_s,oil_rate_m3_s,case
1.3868042084168337,2773608.4168336676,0.9287590244713572,0.07124097552864284,0.7148285996678899,0.7701670238098902,12.322672380958243,9.287590244713573e-06,7.124097552864284e-07,waterflood
1.3908120240480963,2781624.048096193,0.929026031055601,0.070973968944399,0.7151993803078465,0.7705225870375754,12.328361392601206,9.290260310556011e-06,7.0973968944399e-07,waterflood
1.3948198396793587,2789639.6793587175,0.9292912578824037,0.07070874211759626,0.7155688364449828,0.7708768215399826,12.334029144639722,9.292912578824039e-06,7.070874211759626e-07,waterflood
1.3988276553106214,2797655.310621242,0.9295547858887391,0.07044521411126092,0.7159369767407375,0.7712297358278111,12.339675773244977,9.295547858887391e-06,7.044521411126092e-07,waterflood
1.402835470941884,2805670.9418837684,0.92981663161009,0.07018336838991002,0.7163038097411398,0.7715813383289207,12.345301413262732,9.2981663161009e-06,7.018336838991003e-07,waterflood
1.4068432865731464,2813686.573146293,0.9300768113807889,0.0699231886192111,0.7166693438782625,0.7719316373893405,12.350906198229447,9.30076811380789e-06,6.99231886192111e-07,waterflood
1.410851102204409,2821702.204408818,0.9303353413370616,0.06966465866293836,0.7170335874719582,0.7722806412742603,12.356490260388165,9.303353413370618e-06,6.966465866293836e-07,waterflood
1.4148589178356714,2829717.835671343,0.930592237419996,0.06940776258000403,0.717396548731535,0.7726283581690092,12.362053730704147,9.305922374199961e-06,6.940776258000403e-07,waterflood
1.418866733466934,2837733.466933868,0.9308475153783213,0.06915248462167867,0.7177582357572088,0.7729747961800184,12.367596738880295,9.308475153783215e-06,6.915248462167867e-07,waterflood
1.4228745490981964,2845749.098196393,0.9311011907712112,0.06889880922878877,0.7181186565416301,0.7733199633357716,12.373119413372345,9.311011907712114e-06,6.889880922878877e-07,waterflood
1.426882364729459,2853764.729458918,0.9313532789711482,0.06864672102885183,0.7184778189715413,0.7736638675877395,12.378621881403832,9.313532789711482e-06,6.864672102885183e-07,waterflood
1.4308901803607215,2861780.360721443,0.9316038043211043,0.06839619567889565,0.7188357439451954,0.7740065167654405,12.384104268247048,9.316038043211044e-06,6.839619567889567e-07,waterflood
1.434897995991984,2869795.991983968,0.9318527657921225,0.0681472342078775,0.7191924399745431,0.7743479187035476,12.389566699256761,9.318527657921225e-06,6.81472342078775e-07,waterflood
1.4389058116232467,2877811.6232464933,0.932100137406162,0.06789986259383796,0.7195479481301,0.7746880813668778,12.395009301870045,9.321001374061622e-06,6.789986259383796e-07,waterflood
1.4429136272545091,2885827.2545090183,0.9323459980583135,0.06765400194168647,0.7199022559625736,0.775027012325002,12.400432197200033,9.323459980583135e-06,6.765400194168647e-07,waterflood
1.4469214428857717,2893842.8857715433,0.9325903463835012,0.06740965361649875,0.720255348144563,0.7753647191543297,12.405835506469275,9.325903463835013e-06,6.740965361649876e-07,waterflood
1.4509292585170341,2901858.517034068,0.9328331951663595,0.06716680483364046,0.7206072297419551,0.7757012093672224,12.411219349875559,9.328331951663597e-06,6.716680483364046e-07,waterflood
