PVI,normalized_breakthrough,domain
0.0234375,3.0034311094891817e-08,Wastewater CBZ outlet
0.024305555555555556,3.0457625451538696e-08,Wastewater CBZ outlet
0.02517361111111111,3.088698898768801e-08,Wastewater CBZ outlet
0.026041666666666668,3.132240749363051e-08,Wastewater CBZ outlet
0.026909722222222224,3.1764080065036736e-08,Wastewater CBZ outlet
0.027777777777777776,3.221223557065401e-08,Wastewater CBZ outlet
0.028645833333333332,3.2667053924292044e-08,Wastewater CBZ outlet
0.02951388888888889,3.3128440289428834e-08,Wastewater CBZ outlet
0.030381944444444444,3.3596460891233065e-08,Wastewater CBZ outlet
0.03125,3.407132920853288e-08,Wastewater CBZ outlet
0.03211805555555556,3.455315148326407e-08,Wastewater CBZ outlet
0.03298611111111111,3.5042118838992806e-08,Wastewater CBZ outlet
0.033854166666666664,3.553831840436619e-08,Wastewater CBZ outlet
0.034722222222222224,3.604175314077546e-08,Wastewater CBZ outlet
0.035590277777777776,3.65526154933409e-08,Wastewater CBZ outlet
0.036458333333333336,3.707108808744328e-08,Wastewater CBZ outlet
0.03732638888888889,3.759714580436498e-08,Wastewater CBZ outlet
0.03819444444444444,3.8130778837800686e-08,Wastewater CBZ outlet
0.0390625,3.867212077894049e-08,Wastewater CBZ outlet
0.03993055555555556,3.922132528090017e-08,Wastewater CBZ outlet
0.04079861111111111,3.977851851021371e-08,Wastewater CBZ outlet
0.041666666666666664,4.034380489498114e-08,Wastewater CBZ outlet
0.04253472222222222,4.091732776532811e-08,Wastewater CBZ outlet
0.04340277777777778,4.149926416388238e-08,Wastewater CBZ outlet
0.044270833333333336,4.2089805880004686e-08,Wastewater CBZ outlet
0.04513888888888889,4.268899300877062e-08,Wastewater CBZ outlet
0.04600694444444445,4.329691469722833e-08,Wastewater CBZ outlet
0.046875,4.391362183290806e-08,Wastewater CBZ outlet
0.04774305555555555,4.453924229564387e-08,Wastewater CBZ outlet
0.04861111111111111,4.5173928373362265e-08,Wastewater CBZ outlet
0.049479166666666664,4.58176152275869e-08,Wastewater CBZ outlet
0.05034722222222222,4.6470628480136934e-08,Wastewater CBZ outlet
0.05121527777777778,4.7133078339768884e-08,Wastewater CBZ outlet
0.052083333333333336,4.7805089517397267e-08,Wastewater CBZ outlet
0.05295138888888889,4.848699763800057e-08,Wastewater CBZ outlet
0.05381944444444445,4.9178876244618304e-08,Wastewater CBZ outlet
0.0546875,4.9880825314567445e-08,Wastewater CBZ outlet
0.05555555555555555,5.059312395687403e-08,Wastewater CBZ outlet
0.05642361111111111,5.131594896123443e-08,Wastewater CBZ outlet
0.057291666666666664,5.204950426231217e-08,Wastewater CBZ outlet
0.05815972222222222,5.279401817587461e-08,Wastewater CBZ outlet
0.05902777777777778,5.354990351270281e-08,Wastewater CBZ outlet
0.059895833333333336,5.4317592625753246e-08,Wastewater CBZ outlet
0.06076388888888889,5.509735190922479e-08,Wastewater CBZ outlet
0.06163194444444445,5.588913812572157e-08,Wastewater CBZ outlet
0.0625,5.66932148763777e-08,Wastewater CBZ outlet
0.06336805555555555,5.7509674983814606e-08,Wastewater CBZ outlet
0.06423611111111112,5.833866494787354e-08,Wastewater CBZ outlet
0.06510416666666667,5.918079860454452e-08,Wastewater CBZ outlet
0.06597222222222222,6.00360909577842e-08,Wastewater CBZ outlet
0.06684027777777778,6.090468296347549e-08,Wastewater CBZ outlet
0.06770833333333333,6.178713133720933e-08,Wastewater CBZ outlet
0.06857638888888888,6.268376200612573e-08,Wastewater CBZ outlet
0.06944444444444445,6.359486052880979e-08,Wastewater CBZ outlet
0.0703125,6.4521294850156e-08,Wastewater CBZ outlet
0.07118055555555555,6.546304456980802e-08,Wastewater CBZ outlet
0.07204861111111112,6.642023790985462e-08,Wastewater CBZ outlet
0.07291666666666667,6.739321241420999e-08,Wastewater CBZ outlet
0.07378472222222222,6.83818647212264e-08,Wastewater CBZ outlet
0.07465277777777778,6.938659081623239e-08,Wastewater CBZ outlet
0.07552083333333333,7.040813333394522e-08,Wastewater CBZ outlet
0.07638888888888888,7.144733266169418e-08,Wastewater CBZ outlet
0.07725694444444445,7.250461018214681e-08,Wastewater CBZ outlet
0.078125,7.358034459683983e-08,Wastewater CBZ outlet
0.07899305555555555,7.467454754392726e-08,Wastewater CBZ outlet
0.07986111111111112,7.578802363102038e-08,Wastewater CBZ outlet
0.08072916666666667,7.69214511032299e-08,Wastewater CBZ outlet
0.08159722222222222,7.807530306081549e-08,Wastewater CBZ outlet
0.08246527777777778,7.925040390503368e-08,Wastewater CBZ outlet
0.08333333333333333,8.044691113589887e-08,Wastewater CBZ outlet
0.0842013888888889,8.166564768820314e-08,Wastewater CBZ outlet
0.08506944444444443,8.290700037381404e-08,Wastewater CBZ outlet
0.0859375,8.417184392433155e-08,Wastewater CBZ outlet
0.08680555555555557,8.546052155854876e-08,Wastewater CBZ outlet
0.0876736111111111,8.677398866660689e-08,Wastewater CBZ outlet
0.08854166666666667,8.811288271731039e-08,Wastewater CBZ outlet
0.08940972222222222,8.947761424716278e-08,Wastewater CBZ outlet
0.09027777777777778,9.08689660240556e-08,Wastewater CBZ outlet
0.09114583333333333,9.228684811113611e-08,Wastewater CBZ outlet
0.0920138888888889,9.373238332991938e-08,Wastewater CBZ outlet
0.09288194444444443,9.52062821056325e-08,Wastewater CBZ outlet
0.09375,9.670886497650449e-08,Wastewater CBZ outlet
0.09461805555555557,9.82415890166638e-08,Wastewater CBZ outlet
0.0954861111111111,9.980584457391645e-08,Wastewater CBZ outlet
0.09635416666666667,1.0140197826188693e-07,Wastewater CBZ outlet
0.09722222222222222,1.0303103079825857e-07,Wastewater CBZ outlet
0.09809027777777778,1.046933621850532e-07,Wastewater CBZ outlet
0.09895833333333333,1.0638952381255228e-07,Wastewater CBZ outlet
0.0998263888888889,1.0812000792749773e-07,Wastewater CBZ outlet
0.10069444444444443,1.0988507816141548e-07,Wastewater CBZ outlet
0.1015625,1.1168511388779533e-07,Wastewater CBZ outlet
0.10243055555555557,1.135205780008846e-07,Wastewater CBZ outlet
0.1032986111111111,1.153926725877112e-07,Wastewater CBZ outlet
0.10416666666666667,1.1730272434442469e-07,Wastewater CBZ outlet
0.10503472222222222,1.1925145294603097e-07,Wastewater CBZ outlet
0.10590277777777778,1.2123958726243855e-07,Wastewater CBZ outlet
0.10677083333333333,1.232684936381618e-07,Wastewater CBZ outlet
0.1076388888888889,1.2533853340104568e-07,Wastewater CBZ outlet
0.10850694444444443,1.274501229879754e-07,Wastewater CBZ outlet
0.109375,1.2960445012807841e-07,Wastewater CBZ outlet
0.11024305555555557,1.3180178659305858e-07,Wastewater CBZ outlet
0.1111111111111111,1.3404113959634082e-07,Wastewater CBZ outlet
0.11197916666666667,1.3632524808786495e-07,Wastewater CBZ outlet
0.11284722222222222,1.3865599300935786e-07,Wastewater CBZ outlet
0.11371527777777778,1.4103360217657363e-07,Wastewater CBZ outlet
0.11458333333333333,1.4345811391186384e-07,Wastewater CBZ outlet
0.1154513888888889,1.4592947941598797e-07,Wastewater CBZ outlet
0.11631944444444443,1.4844915555291125e-07,Wastewater CBZ outlet
0.1171875,1.5101896186598693e-07,Wastewater CBZ outlet
0.11805555555555557,1.5363967558158683e-07,Wastewater CBZ outlet
0.1189236111111111,1.5631212619463722e-07,Wastewater CBZ outlet
0.11979166666666667,1.5903820933707074e-07,Wastewater CBZ outlet
0.12065972222222222,1.6181951694954714e-07,Wastewater CBZ outlet
0.12152777777777778,1.646569031301558e-07,Wastewater CBZ outlet
0.12239583333333333,1.6755039495032633e-07,Wastewater CBZ outlet
0.1232638888888889,1.7050226643182464e-07,Wastewater CBZ outlet
0.12413194444444443,1.735144839170682e-07,Wastewater CBZ outlet
0.125,1.7658664598507105e-07,Wastewater CBZ outlet
0.12586805555555555,1.797211221758812e-07,Wastewater CBZ outlet
0.1267361111111111,1.829198490836816e-07,Wastewater CBZ outlet
0.12760416666666666,1.8618342923402135e-07,Wastewater CBZ outlet
0.12847222222222224,1.895112834055838e-07,Wastewater CBZ outlet
0.12934027777777776,1.9290521405832973e-07,Wastewater CBZ outlet
0.13020833333333334,1.9636555929714044e-07,Wastewater CBZ outlet
0.1310763888888889,1.9989258588124427e-07,Wastewater CBZ outlet
0.13194444444444445,2.0348647106439495e-07,Wastewater CBZ outlet
0.1328125,2.0714701117263446e-07,Wastewater CBZ outlet
0.13368055555555555,2.1087700187703493e-07,Wastewater CBZ outlet
0.1345486111111111,2.146770240704587e-07,Wastewater CBZ outlet
0.13541666666666666,2.185495840002999e-07,Wastewater CBZ outlet
0.13628472222222224,2.2249454878655785e-07,Wastewater CBZ outlet
0.13715277777777776,2.265123357182361e-07,Wastewater CBZ outlet
0.13802083333333334,2.3060187190913547e-07,Wastewater CBZ outlet
0.1388888888888889,2.347647056164428e-07,Wastewater CBZ outlet
0.13975694444444445,2.390037953784387e-07,Wastewater CBZ outlet
0.140625,2.4332015190618015e-07,Wastewater CBZ outlet
0.14149305555555555,2.477147765408639e-07,Wastewater CBZ outlet
0.1423611111111111,2.5218711779852613e-07,Wastewater CBZ outlet
0.14322916666666666,2.567405719311643e-07,Wastewater CBZ outlet
0.14409722222222224,2.6137483483030757e-07,Wastewater CBZ outlet
0.14496527777777776,2.660899380495754e-07,Wastewater CBZ outlet
0.14583333333333334,2.708877079809607e-07,Wastewater CBZ outlet
0.1467013888888889,2.7576980811550563e-07,Wastewater CBZ outlet
0.14756944444444445,2.8073562842044453e-07,Wastewater CBZ outlet
0.1484375,2.8578717440570315e-07,Wastewater CBZ outlet
0.14930555555555555,2.909282002692286e-07,Wastewater CBZ outlet
0.1501736111111111,2.9616009518081146e-07,Wastewater CBZ outlet
0.15104166666666666,3.014833405090339e-07,Wastewater CBZ outlet
0.15190972222222224,3.068995444304515e-07,Wastewater CBZ outlet
0.15277777777777776,3.124076117020985e-07,Wastewater CBZ outlet
0.15364583333333334,3.180096722710671e-07,Wastewater CBZ outlet
0.1545138888888889,3.23706940075792e-07,Wastewater CBZ outlet
0.15538194444444445,3.295026827246171e-07,Wastewater CBZ outlet
0.15625,3.35397734325933e-07,Wastewater CBZ outlet
0.15711805555555555,3.413907857666492e-07,Wastewater CBZ outlet
0.1579861111111111,3.474815034699585e-07,Wastewater CBZ outlet
0.15885416666666666,3.5367281875609466e-07,Wastewater CBZ outlet
0.15972222222222224,3.599666504929982e-07,Wastewater CBZ outlet
0.16059027777777776,3.663646309249392e-07,Wastewater CBZ outlet
0.16145833333333334,3.7286969989315e-07,Wastewater CBZ outlet
0.1623263888888889,3.794846561306962e-07,Wastewater CBZ outlet
0.16319444444444445,3.8621269064717736e-07,Wastewater CBZ outlet
0.1640625,3.9305376700272035e-07,Wastewater CBZ outlet
0.16493055555555555,4.0000823101241706e-07,Wastewater CBZ outlet
0.1657986111111111,4.070772045101126e-07,Wastewater CBZ outlet
0.16666666666666666,4.142652787828796e-07,Wastewater CBZ outlet
0.1675347222222222,4.215735555388435e-07,Wastewater CBZ outlet
0.1684027777777778,4.290006580047467e-07,Wastewater CBZ outlet
0.16927083333333334,4.3655012702601737e-07,Wastewater CBZ outlet
0.17013888888888887,4.442239504163545e-07,Wastewater CBZ outlet
0.17100694444444445,4.520223298019226e-07,Wastewater CBZ outlet
0.171875,4.5994596742058454e-07,Wastewater CBZ outlet
0.17274305555555555,4.6799839869166134e-07,Wastewater CBZ outlet
0.17361111111111113,4.7617954333617833e-07,Wastewater CBZ outlet
0.17447916666666666,4.84494695802094e-07,Wastewater CBZ outlet
0.1753472222222222,4.929452328864247e-07,Wastewater CBZ outlet
0.1762152777777778,5.01534215003406e-07,Wastewater CBZ outlet
0.17708333333333334,5.102644414129749e-07,Wastewater CBZ outlet
0.17795138888888887,5.191405011813269e-07,Wastewater CBZ outlet
0.17881944444444445,5.281609105073236e-07,Wastewater CBZ outlet
0.1796875,5.373262825165281e-07,Wastewater CBZ outlet
0.18055555555555555,5.466368812520477e-07,Wastewater CBZ outlet
0.18142361111111113,5.560972855316859e-07,Wastewater CBZ outlet
0.18229166666666666,5.657109073421353e-07,Wastewater CBZ outlet
0.1831597222222222,5.754788901517063e-07,Wastewater CBZ outlet
0.1840277777777778,5.854087542083244e-07,Wastewater CBZ outlet
0.18489583333333334,5.95502676788831e-07,Wastewater CBZ outlet
0.18576388888888887,6.057645423249349e-07,Wastewater CBZ outlet
0.18663194444444445,6.161966000326962e-07,Wastewater CBZ outlet
0.1875,6.267984897155168e-07,Wastewater CBZ outlet
0.18836805555555555,6.375713742215444e-07,Wastewater CBZ outlet
0.18923611111111113,6.485200980158292e-07,Wastewater CBZ outlet
0.19010416666666666,6.596508254313658e-07,Wastewater CBZ outlet
0.1909722222222222,6.709665741528804e-07,Wastewater CBZ outlet
0.1918402777777778,6.824730254536715e-07,Wastewater CBZ outlet
0.19270833333333334,6.941753270012997e-07,Wastewater CBZ outlet
0.19357638888888887,7.060762550417332e-07,Wastewater CBZ outlet
0.19444444444444445,7.181751101734558e-07,Wastewater CBZ outlet
0.1953125,7.304766776701377e-07,Wastewater CBZ outlet
0.19618055555555555,7.429851788862567e-07,Wastewater CBZ outlet
0.19704861111111113,7.557082371810317e-07,Wastewater CBZ outlet
0.19791666666666666,7.686459812118834e-07,Wastewater CBZ outlet
0.1987847222222222,7.818011072679787e-07,Wastewater CBZ outlet
0.1996527777777778,7.951777953805738e-07,Wastewater CBZ outlet
0.20052083333333334,8.08783244005754e-07,Wastewater CBZ outlet
0.20138888888888887,8.226198136107542e-07,Wastewater CBZ outlet
0.20225694444444445,8.36695666065524e-07,Wastewater CBZ outlet
0.203125,8.510143352900004e-07,Wastewater CBZ outlet
0.20399305555555555,8.655782663473068e-07,Wastewater CBZ outlet
0.20486111111111113,8.80393899472388e-07,Wastewater CBZ outlet
0.20572916666666666,8.954651711017436e-07,Wastewater CBZ outlet
0.2065972222222222,9.108004064594525e-07,Wastewater CBZ outlet
0.2074652777777778,9.264008067979254e-07,Wastewater CBZ outlet
0.20833333333333334,9.422692947123311e-07,Wastewater CBZ outlet
0.20920138888888887,9.584132732830288e-07,Wastewater CBZ outlet
0.21006944444444445,9.748324136408093e-07,Wastewater CBZ outlet
0.2109375,9.915293548058675e-07,Wastewater CBZ outlet
0.21180555555555555,1.0085119555822848e-06,Wastewater CBZ outlet
0.21267361111111113,1.0257839131156642e-06,Wastewater CBZ outlet
0.21354166666666666,1.0433487904830546e-06,Wastewater CBZ outlet
0.2144097222222222,1.061210626598169e-06,Wastewater CBZ outlet
0.2152777777777778,1.0793754418802211e-06,Wastewater CBZ outlet
0.21614583333333334,1.0978437722473648e-06,Wastewater CBZ outlet
0.21701388888888887,1.1166184167938729e-06,Wastewater CBZ outlet
0.21788194444444445,1.1357040244561761e-06,Wastewater CBZ outlet
0.21875,1.1551001939308756e-06,Wastewater CBZ outlet
0.21961805555555555,1.1748067418610998e-06,Wastewater CBZ outlet
0.22048611111111113,1.1948265857272082e-06,Wastewater CBZ outlet
0.22135416666666666,1.2151574559750912e-06,Wastewater CBZ outlet
0.2222222222222222,1.2358061779834567e-06,Wastewater CBZ outlet
0.2230902777777778,1.256787642418139e-06,Wastewater CBZ outlet
0.22395833333333334,1.278101299699167e-06,Wastewater CBZ outlet
0.22482638888888887,1.2997395564658003e-06,Wastewater CBZ outlet
0.22569444444444445,1.321707159951364e-06,Wastewater CBZ outlet
0.2265625,1.3440131194287416e-06,Wastewater CBZ outlet
0.22743055555555555,1.3666597612629288e-06,Wastewater CBZ outlet
0.22829861111111113,1.3896588232618541e-06,Wastewater CBZ outlet
0.22916666666666666,1.4130082293749126e-06,Wastewater CBZ outlet
0.2300347222222222,1.4366999599660164e-06,Wastewater CBZ outlet
0.2309027777777778,1.4607366207483702e-06,Wastewater CBZ outlet
0.23177083333333334,1.4851275331292894e-06,Wastewater CBZ outlet
0.23263888888888887,1.5098838261000413e-06,Wastewater CBZ outlet
0.23350694444444445,1.5350053623069204e-06,Wastewater CBZ outlet
0.234375,1.5604930827244309e-06,Wastewater CBZ outlet
0.23524305555555555,1.5863538704779105e-06,Wastewater CBZ outlet
0.23611111111111113,1.6125870141808917e-06,Wastewater CBZ outlet
0.23697916666666666,1.6391995330116814e-06,Wastewater CBZ outlet
0.2378472222222222,1.6661971901519984e-06,Wastewater CBZ outlet
0.2387152777777778,1.693580793776459e-06,Wastewater CBZ outlet
0.23958333333333334,1.7213505713529655e-06,Wastewater CBZ outlet
0.24045138888888887,1.7495064113849265e-06,Wastewater CBZ outlet
0.24131944444444445,1.778053756293336e-06,Wastewater CBZ outlet
0.2421875,1.8069959143705073e-06,Wastewater CBZ outlet
0.24305555555555555,1.8363343194405253e-06,Wastewater CBZ outlet
0.24392361111111113,1.8660790986220212e-06,Wastewater CBZ outlet
0.24479166666666666,1.8962390101664869e-06,Wastewater CBZ outlet
0.2456597222222222,1.9268099370854557e-06,Wastewater CBZ outlet
0.2465277777777778,1.9577980523961512e-06,Wastewater CBZ outlet
0.24739583333333334,1.9892117623747223e-06,Wastewater CBZ outlet
0.24826388888888887,2.021058016194146e-06,Wastewater CBZ outlet
0.24913194444444445,2.053332874018086e-06,Wastewater CBZ outlet
0.25,2.086039819713931e-06,Wastewater CBZ outlet
0.2508680555555555,2.1191816233413817e-06,Wastewater CBZ outlet
0.2517361111111111,2.1527634347201344e-06,Wastewater CBZ outlet
0.2526041666666667,2.186786390887131e-06,Wastewater CBZ outlet
0.2534722222222222,2.221259392173118e-06,Wastewater CBZ outlet
0.2543402777777778,2.2561857072145984e-06,Wastewater CBZ outlet
0.2552083333333333,2.291575180054979e-06,Wastewater CBZ outlet
0.2560763888888889,2.3274396243572905e-06,Wastewater CBZ outlet
0.2569444444444445,2.3637867866697496e-06,Wastewater CBZ outlet
0.2578125,2.400616849177165e-06,Wastewater CBZ outlet
0.2586805555555555,2.437941590681463e-06,Wastewater CBZ outlet
0.2595486111111111,2.4757632513817072e-06,Wastewater CBZ outlet
0.2604166666666667,2.51407696241732e-06,Wastewater CBZ outlet
0.2612847222222222,2.5528943086111544e-06,Wastewater CBZ outlet
0.2621527777777778,2.5922210109930887e-06,Wastewater CBZ outlet
0.2630208333333333,2.6320716211432503e-06,Wastewater CBZ outlet
0.2638888888888889,2.672445925715602e-06,Wastewater CBZ outlet
0.2647569444444445,2.7133452047263833e-06,Wastewater CBZ outlet
0.265625,2.7547780311692354e-06,Wastewater CBZ outlet
0.2664930555555555,2.7967547362574935e-06,Wastewater CBZ outlet
0.2673611111111111,2.839287995209944e-06,Wastewater CBZ outlet
0.2682291666666667,2.882387972891817e-06,Wastewater CBZ outlet
0.2690972222222222,2.92605177204375e-06,Wastewater CBZ outlet
0.2699652777777778,2.970287948253645e-06,Wastewater CBZ outlet
0.2708333333333333,3.015104516564405e-06,Wastewater CBZ outlet
0.2717013888888889,3.0604965124826193e-06,Wastewater CBZ outlet
0.2725694444444445,3.106481452596272e-06,Wastewater CBZ outlet
0.2734375,3.153069278748782e-06,Wastewater CBZ outlet
0.2743055555555555,3.2002747030939507e-06,Wastewater CBZ outlet
0.2751736111111111,3.24809626189689e-06,Wastewater CBZ outlet
0.2760416666666667,3.2965450762445284e-06,Wastewater CBZ outlet
0.2769097222222222,3.345634399750711e-06,Wastewater CBZ outlet
0.2777777777777778,3.395370891131019e-06,Wastewater CBZ outlet
0.2786458333333333,3.4457593243520412e-06,Wastewater CBZ outlet
0.2795138888888889,3.4968035925008616e-06,Wastewater CBZ outlet
0.2803819444444445,3.5485171849451503e-06,Wastewater CBZ outlet
0.28125,3.600903784258629e-06,Wastewater CBZ outlet
0.2821180555555555,3.6539783360003374e-06,Wastewater CBZ outlet
0.2829861111111111,3.707748973715165e-06,Wastewater CBZ outlet
0.2838541666666667,3.7622286196692195e-06,Wastewater CBZ outlet
0.2847222222222222,3.817422079499298e-06,Wastewater CBZ outlet
0.2855902777777778,3.873337233014686e-06,Wastewater CBZ outlet
0.2864583333333333,3.929984319044855e-06,Wastewater CBZ outlet
0.2873263888888889,3.987370001479323e-06,Wastewater CBZ outlet
0.2881944444444445,4.045515097098934e-06,Wastewater CBZ outlet
0.2890625,4.104422936971581e-06,Wastewater CBZ outlet
0.2899305555555555,4.1640925711412435e-06,Wastewater CBZ outlet
0.2907986111111111,4.2245481434498226e-06,Wastewater CBZ outlet
0.2916666666666667,4.285806653343791e-06,Wastewater CBZ outlet
0.2925347222222222,4.347881933666438e-06,Wastewater CBZ outlet
0.2934027777777778,4.4107751631464384e-06,Wastewater CBZ outlet
0.2942708333333333,4.4744888963657874e-06,Wastewater CBZ outlet
0.2951388888888889,4.539029916266594e-06,Wastewater CBZ outlet
0.2960069444444445,4.604409781321491e-06,Wastewater CBZ outlet
0.296875,4.670656297236041e-06,Wastewater CBZ outlet
0.2977430555555555,4.737770441347478e-06,Wastewater CBZ outlet
0.2986111111111111,4.805762936912949e-06,Wastewater CBZ outlet
0.2994791666666667,4.874652724213712e-06,Wastewater CBZ outlet
0.3003472222222222,4.944449313075822e-06,Wastewater CBZ outlet
0.3012152777777778,5.015170747440014e-06,Wastewater CBZ outlet
0.3020833333333333,5.086819413482534e-06,Wastewater CBZ outlet
0.3029513888888889,5.159412490163692e-06,Wastewater CBZ outlet
0.3038194444444445,5.23297031367364e-06,Wastewater CBZ outlet
0.3046875,5.307498618963383e-06,Wastewater CBZ outlet
0.3055555555555555,5.383007875519487e-06,Wastewater CBZ outlet
0.3064236111111111,5.45954554411187e-06,Wastewater CBZ outlet
0.3072916666666667,5.537123317812211e-06,Wastewater CBZ outlet
0.3081597222222222,5.61574530613424e-06,Wastewater CBZ outlet
0.3090277777777778,5.695430171903857e-06,Wastewater CBZ outlet
0.3098958333333333,5.77620679870369e-06,Wastewater CBZ outlet
0.3107638888888889,5.858112531596768e-06,Wastewater CBZ outlet
0.3116319444444445,5.941168274881042e-06,Wastewater CBZ outlet
0.3125,6.025375740797404e-06,Wastewater CBZ outlet
0.3133680555555555,6.110751084964858e-06,Wastewater CBZ outlet
0.3142361111111111,6.197304257532268e-06,Wastewater CBZ outlet
0.3151041666666667,6.285089027180076e-06,Wastewater CBZ outlet
0.3159722222222222,6.374123442900241e-06,Wastewater CBZ outlet
0.3168402777777778,6.464427159154683e-06,Wastewater CBZ outlet
0.3177083333333333,6.556041208742718e-06,Wastewater CBZ outlet
0.3185763888888889,6.64899729349839e-06,Wastewater CBZ outlet
0.3194444444444445,6.74332873166269e-06,Wastewater CBZ outlet
0.3203125,6.8390547162546045e-06,Wastewater CBZ outlet
0.3211805555555555,6.936202400665335e-06,Wastewater CBZ outlet
0.3220486111111111,7.0347801662143716e-06,Wastewater CBZ outlet
0.3229166666666667,7.134807692345542e-06,Wastewater CBZ outlet
0.3237847222222222,7.236329179219113e-06,Wastewater CBZ outlet
0.3246527777777778,7.339391049755876e-06,Wastewater CBZ outlet
0.3255208333333333,7.4440249898130704e-06,Wastewater CBZ outlet
0.3263888888888889,7.550289526355634e-06,Wastewater CBZ outlet
0.3272569444444445,7.658187857853353e-06,Wastewater CBZ outlet
0.328125,7.767751333838874e-06,Wastewater CBZ outlet
0.3289930555555555,7.879029443168718e-06,Wastewater CBZ outlet
0.3298611111111111,7.992082631659391e-06,Wastewater CBZ outlet
0.3307291666666667,8.106904654769395e-06,Wastewater CBZ outlet
0.3315972222222222,8.223514842385794e-06,Wastewater CBZ outlet
0.3324652777777778,8.34196231134656e-06,Wastewater CBZ outlet
0.3333333333333333,8.4623323853925e-06,Wastewater CBZ outlet
0.3342013888888889,8.584666236443512e-06,Wastewater CBZ outlet
0.3350694444444444,8.709074577605202e-06,Wastewater CBZ outlet
0.3359375,8.835599521407005e-06,Wastewater CBZ outlet
0.3368055555555556,8.964222543324368e-06,Wastewater CBZ outlet
0.3376736111111111,9.094952913975664e-06,Wastewater CBZ outlet
0.3385416666666667,9.227865758492603e-06,Wastewater CBZ outlet
0.33940972222222227,9.363068128349387e-06,Wastewater CBZ outlet
0.34027777777777773,9.500628852987726e-06,Wastewater CBZ outlet
0.3411458333333333,9.640558124026026e-06,Wastewater CBZ outlet
0.3420138888888889,9.782894366573389e-06,Wastewater CBZ outlet
0.3428819444444444,9.927743003422177e-06,Wastewater CBZ outlet
0.34375,1.0075149831590243e-05,Wastewater CBZ outlet
0.3446180555555556,1.022517404546836e-05,Wastewater CBZ outlet
0.3454861111111111,1.0377868925252178e-05,Wastewater CBZ outlet
0.3463541666666667,1.0533292437679216e-05,Wastewater CBZ outlet
0.34722222222222227,1.0691465552682408e-05,Wastewater CBZ outlet
0.34809027777777773,1.0852439474640133e-05,Wastewater CBZ outlet
0.3489583333333333,1.1016346804458085e-05,Wastewater CBZ outlet
0.3498263888888889,1.1183237250196419e-05,Wastewater CBZ outlet
0.3506944444444444,1.1353226043009002e-05,Wastewater CBZ outlet
0.3515625,1.1526365575981677e-05,Wastewater CBZ outlet
0.3524305555555556,1.1702784406597692e-05,Wastewater CBZ outlet
0.3532986111111111,1.1882615485558875e-05,Wastewater CBZ outlet
0.3541666666666667,1.2065876843399376e-05,Wastewater CBZ outlet
0.35503472222222227,1.2252608419368874e-05,Wastewater CBZ outlet
0.35590277777777773,1.2442885263978461e-05,Wastewater CBZ outlet
0.3567708333333333,1.263687892534349e-05,Wastewater CBZ outlet
0.3576388888888889,1.2834636985387369e-05,Wastewater CBZ outlet
0.3585069444444444,1.3036377486543843e-05,Wastewater CBZ outlet
0.359375,1.3242064302674843e-05,Wastewater CBZ outlet
0.3602430555555556,1.3451933699737549e-05,Wastewater CBZ outlet
0.3611111111111111,1.3666186424382997e-05,Wastewater CBZ outlet
0.3619791666666667,1.388495312352134e-05,Wastewater CBZ outlet
0.36284722222222227,1.4108359109174097e-05,Wastewater CBZ outlet
0.36371527777777773,1.4336449048014082e-05,Wastewater CBZ outlet
0.3645833333333333,1.4569389952841802e-05,Wastewater CBZ outlet
0.3654513888888889,1.4807380581026733e-05,Wastewater CBZ outlet
0.3663194444444444,1.5050625910167505e-05,Wastewater CBZ outlet
0.3671875,1.5299409364529793e-05,Wastewater CBZ outlet
0.3680555555555556,1.5553884738061738e-05,Wastewater CBZ outlet
0.3689236111111111,1.581409404493734e-05,Wastewater CBZ outlet
0.3697916666666667,1.6080152127318123e-05,Wastewater CBZ outlet
0.37065972222222227,1.6352102253155e-05,Wastewater CBZ outlet
0.37152777777777773,1.6629920348680577e-05,Wastewater CBZ outlet
0.3723958333333333,1.691387784377846e-05,Wastewater CBZ outlet
0.3732638888888889,1.72043417791073e-05,Wastewater CBZ outlet
0.3741319444444444,1.7501559172093303e-05,Wastewater CBZ outlet
0.375,1.7805622022161737e-05,Wastewater CBZ outlet
0.3758680555555556,1.811666263327524e-05,Wastewater CBZ outlet
0.3767361111111111,1.8434887523365053e-05,Wastewater CBZ outlet
0.3776041666666667,1.876047772201984e-05,Wastewater CBZ outlet
0.37847222222222227,1.909339830621141e-05,Wastewater CBZ outlet
0.37934027777777773,1.943350803987235e-05,Wastewater CBZ outlet
0.3802083333333333,1.9780956333576244e-05,Wastewater CBZ outlet
0.3810763888888889,2.0135808208990645e-05,Wastewater CBZ outlet
0.3819444444444444,2.049820129908815e-05,Wastewater CBZ outlet
0.3828125,2.086808132629568e-05,Wastewater CBZ outlet
0.3836805555555556,2.124547143956295e-05,Wastewater CBZ outlet
0.3845486111111111,2.1630441192601033e-05,Wastewater CBZ outlet
0.3854166666666667,2.202306880221779e-05,Wastewater CBZ outlet
0.38628472222222227,2.2423391321294178e-05,Wastewater CBZ outlet
0.38715277777777773,2.2831517167430966e-05,Wastewater CBZ outlet
0.3880208333333333,2.3247385969355048e-05,Wastewater CBZ outlet
0.3888888888888889,2.367112815291529e-05,Wastewater CBZ outlet
0.3897569444444444,2.4102605778176123e-05,Wastewater CBZ outlet
